AR	ind	sample_id	region	sex	median_cov	normalized_cov
CDY	ERR1395595	B_Papuan-15	Oceania	XY	62	2.95238095238095
HSFY	ERR1395595	B_Papuan-15	Oceania	XY	42	2
RBMY1A1	ERR1395595	B_Papuan-15	Oceania	XY	186	8.85714285714286
PRY	ERR1395595	B_Papuan-15	Oceania	XY	75	3.57142857142857
BPY2	ERR1395595	B_Papuan-15	Oceania	XY	78	3.71428571428571
DAZ	ERR1395595	B_Papuan-15	Oceania	XY	72	3.42857142857143
chrY.background	ERR1395595	B_Papuan-15	Oceania	XY	21	1
TGIF2LY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	7	0.388888888888889
PCDH11Y	ERR1395596	B_Ju_hoan_North-4	Africa	XY	8	0.444444444444444
SRY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	19	1.05555555555556
RPS4Y1	ERR1395596	B_Ju_hoan_North-4	Africa	XY	19	1.05555555555556
ZFY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	17	0.944444444444444
AMELY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
TBL1Y	ERR1395596	B_Ju_hoan_North-4	Africa	XY	19	1.05555555555556
PRKY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	17	0.944444444444444
USP9Y	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
DBY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	19	1.05555555555556
UTY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
TMSB4Y	ERR1395596	B_Ju_hoan_North-4	Africa	XY	16	0.888888888888889
NLGN4Y	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
TXLNGY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
KDM5D	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
EIF1AY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	16	0.888888888888889
RPS4Y2	ERR1395596	B_Ju_hoan_North-4	Africa	XY	20	1.11111111111111
TSPY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	451	25.0555555555556
VCY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	22	1.22222222222222
XKRY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	36	2
CDY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	56	3.11111111111111
HSFY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	36	2
RBMY1A1	ERR1395596	B_Ju_hoan_North-4	Africa	XY	136	7.55555555555556
PRY	ERR1395596	B_Ju_hoan_North-4	Africa	XY	66	3.66666666666667
BPY2	ERR1395596	B_Ju_hoan_North-4	Africa	XY	93	5.16666666666667
DAZ	ERR1395596	B_Ju_hoan_North-4	Africa	XY	66	3.66666666666667
chrY.background	ERR1395596	B_Ju_hoan_North-4	Africa	XY	18	1
TGIF2LY	ERR1395612	S_Relli-2	SouthAsia	XY	9	0.391304347826087
PCDH11Y	ERR1395612	S_Relli-2	SouthAsia	XY	12	0.521739130434783
SRY	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
RPS4Y1	ERR1395612	S_Relli-2	SouthAsia	XY	21	0.91304347826087
ZFY	ERR1395612	S_Relli-2	SouthAsia	XY	23	1
AMELY	ERR1395612	S_Relli-2	SouthAsia	XY	23	1
TBL1Y	ERR1395612	S_Relli-2	SouthAsia	XY	22	0.956521739130435
PRKY	ERR1395612	S_Relli-2	SouthAsia	XY	21	0.91304347826087
USP9Y	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
DBY	ERR1395612	S_Relli-2	SouthAsia	XY	22	0.956521739130435
UTY	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
TMSB4Y	ERR1395612	S_Relli-2	SouthAsia	XY	19	0.826086956521739
NLGN4Y	ERR1395612	S_Relli-2	SouthAsia	XY	23	1
TXLNGY	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
KDM5D	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
EIF1AY	ERR1395612	S_Relli-2	SouthAsia	XY	23	1
RPS4Y2	ERR1395612	S_Relli-2	SouthAsia	XY	22	0.956521739130435
TSPY	ERR1395612	S_Relli-2	SouthAsia	XY	658	28.6086956521739
VCY	ERR1395612	S_Relli-2	SouthAsia	XY	24	1.04347826086957
XKRY	ERR1395612	S_Relli-2	SouthAsia	XY	50	2.17391304347826
CDY	ERR1395612	S_Relli-2	SouthAsia	XY	77	3.34782608695652
HSFY	ERR1395612	S_Relli-2	SouthAsia	XY	47	2.04347826086957
RBMY1A1	ERR1395612	S_Relli-2	SouthAsia	XY	121	5.26086956521739
PRY	ERR1395612	S_Relli-2	SouthAsia	XY	84	3.65217391304348
BPY2	ERR1395612	S_Relli-2	SouthAsia	XY	73	3.17391304347826
DAZ	ERR1395612	S_Relli-2	SouthAsia	XY	95	4.1304347826087
chrY.background	ERR1395612	S_Relli-2	SouthAsia	XY	23	1
TGIF2LY	ERR1019047	S_BedouinB-2	WestEurasia	XX	NA	NA
PCDH11Y	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
SRY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
RPS4Y1	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
ZFY	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
AMELY	ERR1019047	S_BedouinB-2	WestEurasia	XX	4	2
TBL1Y	ERR1019047	S_BedouinB-2	WestEurasia	XX	3	1.5
PRKY	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
USP9Y	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
DBY	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
UTY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
TMSB4Y	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
NLGN4Y	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
TXLNGY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
KDM5D	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
EIF1AY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
RPS4Y2	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
TSPY	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
VCY	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
XKRY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
CDY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
HSFY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
RBMY1A1	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
PRY	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
BPY2	ERR1019047	S_BedouinB-2	WestEurasia	XX	5	2.5
DAZ	ERR1019047	S_BedouinB-2	WestEurasia	XX	1	0.5
chrY.background	ERR1019047	S_BedouinB-2	WestEurasia	XX	2	1
TGIF2LY	ERR1019044	S_BantuKenya-2	Africa	XX	NA	NA
PCDH11Y	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
SRY	ERR1019044	S_BantuKenya-2	Africa	XX	3	1.5
RPS4Y1	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
ZFY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
AMELY	ERR1019044	S_BantuKenya-2	Africa	XX	4	2
TBL1Y	ERR1019044	S_BantuKenya-2	Africa	XX	3	1.5
PRKY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
USP9Y	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
DBY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
UTY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
TMSB4Y	ERR1019044	S_BantuKenya-2	Africa	XX	1	0.5
NLGN4Y	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
TXLNGY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
KDM5D	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
EIF1AY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
RPS4Y2	ERR1019044	S_BantuKenya-2	Africa	XX	1	0.5
TSPY	ERR1019044	S_BantuKenya-2	Africa	XX	1	0.5
VCY	ERR1019044	S_BantuKenya-2	Africa	XX	NA	NA
XKRY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
CDY	ERR1019044	S_BantuKenya-2	Africa	XX	1	0.5
HSFY	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
RBMY1A1	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
PRY	ERR1019044	S_BantuKenya-2	Africa	XX	3	1.5
BPY2	ERR1019044	S_BantuKenya-2	Africa	XX	4	2
DAZ	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
chrY.background	ERR1019044	S_BantuKenya-2	Africa	XX	2	1
TGIF2LY	ERR1025622	S_Esan-2	Africa	XX	1	1
PCDH11Y	ERR1025622	S_Esan-2	Africa	XX	2	2
SRY	ERR1025622	S_Esan-2	Africa	XX	1	1
RPS4Y1	ERR1025622	S_Esan-2	Africa	XX	1	1
ZFY	ERR1025622	S_Esan-2	Africa	XX	1	1
AMELY	ERR1025622	S_Esan-2	Africa	XX	5	5
TBL1Y	ERR1025622	S_Esan-2	Africa	XX	2	2
PRKY	ERR1025622	S_Esan-2	Africa	XX	2	2
USP9Y	ERR1025622	S_Esan-2	Africa	XX	2	2
DBY	ERR1025622	S_Esan-2	Africa	XX	2	2
UTY	ERR1025622	S_Esan-2	Africa	XX	2	2
TMSB4Y	ERR1025622	S_Esan-2	Africa	XX	1.5	1.5
NLGN4Y	ERR1025622	S_Esan-2	Africa	XX	1	1
TXLNGY	ERR1025622	S_Esan-2	Africa	XX	1	1
KDM5D	ERR1025622	S_Esan-2	Africa	XX	2	2
EIF1AY	ERR1025622	S_Esan-2	Africa	XX	2	2
RPS4Y2	ERR1025622	S_Esan-2	Africa	XX	1	1
TSPY	ERR1025622	S_Esan-2	Africa	XX	1	1
VCY	ERR1025622	S_Esan-2	Africa	XX	1	1
XKRY	ERR1025622	S_Esan-2	Africa	XX	2	2
CDY	ERR1025622	S_Esan-2	Africa	XX	1	1
HSFY	ERR1025622	S_Esan-2	Africa	XX	2	2
RBMY1A1	ERR1025622	S_Esan-2	Africa	XX	1	1
PRY	ERR1025622	S_Esan-2	Africa	XX	3	3
BPY2	ERR1025622	S_Esan-2	Africa	XX	4	4
DAZ	ERR1025622	S_Esan-2	Africa	XX	2	2
chrY.background	ERR1025622	S_Esan-2	Africa	XX	1	1
TGIF2LY	ERR1395587	S_Turkish-1	WestEurasia	XY	9	0.428571428571429
PCDH11Y	ERR1395587	S_Turkish-1	WestEurasia	XY	11	0.523809523809524
SRY	ERR1395587	S_Turkish-1	WestEurasia	XY	23	1.0952380952381
RPS4Y1	ERR1395587	S_Turkish-1	WestEurasia	XY	20	0.952380952380952
ZFY	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
AMELY	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
TBL1Y	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
PRKY	ERR1395587	S_Turkish-1	WestEurasia	XY	19	0.904761904761905
USP9Y	ERR1395587	S_Turkish-1	WestEurasia	XY	22	1.04761904761905
DBY	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
UTY	ERR1395587	S_Turkish-1	WestEurasia	XY	22	1.04761904761905
TMSB4Y	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
NLGN4Y	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
TXLNGY	ERR1395587	S_Turkish-1	WestEurasia	XY	22	1.04761904761905
KDM5D	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
EIF1AY	ERR1395587	S_Turkish-1	WestEurasia	XY	20	0.952380952380952
RPS4Y2	ERR1395587	S_Turkish-1	WestEurasia	XY	20	0.952380952380952
TSPY	ERR1395587	S_Turkish-1	WestEurasia	XY	527	25.0952380952381
VCY	ERR1395587	S_Turkish-1	WestEurasia	XY	22	1.04761904761905
XKRY	ERR1395587	S_Turkish-1	WestEurasia	XY	44	2.0952380952381
CDY	ERR1395587	S_Turkish-1	WestEurasia	XY	71	3.38095238095238
HSFY	ERR1395587	S_Turkish-1	WestEurasia	XY	44	2.0952380952381
RBMY1A1	ERR1395587	S_Turkish-1	WestEurasia	XY	174	8.28571428571429
PRY	ERR1395587	S_Turkish-1	WestEurasia	XY	77	3.66666666666667
BPY2	ERR1395587	S_Turkish-1	WestEurasia	XY	66	3.14285714285714
DAZ	ERR1395587	S_Turkish-1	WestEurasia	XY	86	4.09523809523809
chrY.background	ERR1395587	S_Turkish-1	WestEurasia	XY	21	1
TGIF2LY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	9	0.409090909090909
PCDH11Y	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	12	0.545454545454545
SRY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
RPS4Y1	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	21	0.954545454545455
ZFY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
AMELY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
TBL1Y	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	21	0.954545454545455
PRKY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	19	0.863636363636364
USP9Y	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
DBY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
UTY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
TMSB4Y	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	19	0.863636363636364
NLGN4Y	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
TXLNGY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
KDM5D	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
EIF1AY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
RPS4Y2	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
TSPY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	729	33.1363636363636
VCY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	23	1.04545454545455
XKRY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	47	2.13636363636364
CDY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	73	3.31818181818182
HSFY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	46	2.09090909090909
RBMY1A1	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	156	7.09090909090909
PRY	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	79	3.59090909090909
BPY2	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	69	3.13636363636364
DAZ	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	89	4.04545454545455
chrY.background	ERR1395553	S_Khonda_Dora-1	SouthAsia	XY	22	1
TGIF2LY	ERR1395597	B_Sardinian-3	WestEurasia	XY	7	0.411764705882353
PCDH11Y	ERR1395597	B_Sardinian-3	WestEurasia	XY	8	0.470588235294118
SRY	ERR1395597	B_Sardinian-3	WestEurasia	XY	21	1.23529411764706
RPS4Y1	ERR1395597	B_Sardinian-3	WestEurasia	XY	19	1.11764705882353
ZFY	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
AMELY	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
TBL1Y	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
PRKY	ERR1395597	B_Sardinian-3	WestEurasia	XY	17	1
USP9Y	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
DBY	ERR1395597	B_Sardinian-3	WestEurasia	XY	19	1.11764705882353
UTY	ERR1395597	B_Sardinian-3	WestEurasia	XY	19	1.11764705882353
TMSB4Y	ERR1395597	B_Sardinian-3	WestEurasia	XY	17	1
NLGN4Y	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
TXLNGY	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
KDM5D	ERR1395597	B_Sardinian-3	WestEurasia	XY	18	1.05882352941176
EIF1AY	ERR1395597	B_Sardinian-3	WestEurasia	XY	16	0.941176470588235
RPS4Y2	ERR1395597	B_Sardinian-3	WestEurasia	XY	19	1.11764705882353
TSPY	ERR1395597	B_Sardinian-3	WestEurasia	XY	613	36.0588235294118
VCY	ERR1395597	B_Sardinian-3	WestEurasia	XY	22	1.29411764705882
XKRY	ERR1395597	B_Sardinian-3	WestEurasia	XY	34	2
CDY	ERR1395597	B_Sardinian-3	WestEurasia	XY	36	2.11764705882353
HSFY	ERR1395597	B_Sardinian-3	WestEurasia	XY	35	2.05882352941176
RBMY1A1	ERR1395597	B_Sardinian-3	WestEurasia	XY	80	4.70588235294118
PRY	ERR1395597	B_Sardinian-3	WestEurasia	XY	51	3
BPY2	ERR1395597	B_Sardinian-3	WestEurasia	XY	44	2.58823529411765
DAZ	ERR1395597	B_Sardinian-3	WestEurasia	XY	31	1.82352941176471
chrY.background	ERR1395597	B_Sardinian-3	WestEurasia	XY	17	1
TGIF2LY	ERR1395552	S_Mala-2	SouthAsia	XY	10	0.434782608695652
PCDH11Y	ERR1395552	S_Mala-2	SouthAsia	XY	12	0.521739130434783
SRY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
RPS4Y1	ERR1395552	S_Mala-2	SouthAsia	XY	22	0.956521739130435
ZFY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
AMELY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
TBL1Y	ERR1395552	S_Mala-2	SouthAsia	XY	22	0.956521739130435
PRKY	ERR1395552	S_Mala-2	SouthAsia	XY	21	0.91304347826087
USP9Y	ERR1395552	S_Mala-2	SouthAsia	XY	24	1.04347826086957
DBY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
UTY	ERR1395552	S_Mala-2	SouthAsia	XY	24	1.04347826086957
TMSB4Y	ERR1395552	S_Mala-2	SouthAsia	XY	21	0.91304347826087
NLGN4Y	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
TXLNGY	ERR1395552	S_Mala-2	SouthAsia	XY	24	1.04347826086957
KDM5D	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
EIF1AY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
RPS4Y2	ERR1395552	S_Mala-2	SouthAsia	XY	22	0.956521739130435
TSPY	ERR1395552	S_Mala-2	SouthAsia	XY	515	22.3913043478261
VCY	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
XKRY	ERR1395552	S_Mala-2	SouthAsia	XY	51	2.21739130434783
CDY	ERR1395552	S_Mala-2	SouthAsia	XY	76	3.30434782608696
HSFY	ERR1395552	S_Mala-2	SouthAsia	XY	47	2.04347826086957
RBMY1A1	ERR1395552	S_Mala-2	SouthAsia	XY	204	8.8695652173913
PRY	ERR1395552	S_Mala-2	SouthAsia	XY	82	3.56521739130435
BPY2	ERR1395552	S_Mala-2	SouthAsia	XY	71	3.08695652173913
DAZ	ERR1395552	S_Mala-2	SouthAsia	XY	93	4.04347826086957
chrY.background	ERR1395552	S_Mala-2	SouthAsia	XY	23	1
TGIF2LY	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
PCDH11Y	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
SRY	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
RPS4Y1	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
ZFY	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
AMELY	ERR1025653	S_Tuscan-1	WestEurasia	XX	4	4
TBL1Y	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
PRKY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
USP9Y	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
DBY	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
UTY	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
TMSB4Y	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
NLGN4Y	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
TXLNGY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
KDM5D	ERR1025653	S_Tuscan-1	WestEurasia	XX	2	2
EIF1AY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
RPS4Y2	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
TSPY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
VCY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
XKRY	ERR1025653	S_Tuscan-1	WestEurasia	XX	3	3
CDY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
HSFY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
RBMY1A1	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
PRY	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
BPY2	ERR1025653	S_Tuscan-1	WestEurasia	XX	3	3
DAZ	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
chrY.background	ERR1025653	S_Tuscan-1	WestEurasia	XX	1	1
TGIF2LY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
PCDH11Y	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
SRY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	5	5
RPS4Y1	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
ZFY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
AMELY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	4	4
TBL1Y	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	3	3
PRKY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
USP9Y	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
DBY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
UTY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
TMSB4Y	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
NLGN4Y	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
TXLNGY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
KDM5D	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
EIF1AY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	2	2
RPS4Y2	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
TSPY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
VCY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
XKRY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	3	3
CDY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
HSFY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
RBMY1A1	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
PRY	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
BPY2	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	4	4
DAZ	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
chrY.background	ERR1347733	S_Eskimo_Naukan-2	CentralAsiaSiberia	XX	1	1
TGIF2LY	ERR1347730	S_Mixe-3	America	XX	NA	NA
PCDH11Y	ERR1347730	S_Mixe-3	America	XX	2	1
SRY	ERR1347730	S_Mixe-3	America	XX	3	1.5
RPS4Y1	ERR1347730	S_Mixe-3	America	XX	2	1
ZFY	ERR1347730	S_Mixe-3	America	XX	2	1
AMELY	ERR1347730	S_Mixe-3	America	XX	5	2.5
TBL1Y	ERR1347730	S_Mixe-3	America	XX	3	1.5
PRKY	ERR1347730	S_Mixe-3	America	XX	2	1
USP9Y	ERR1347730	S_Mixe-3	America	XX	2	1
DBY	ERR1347730	S_Mixe-3	America	XX	2	1
UTY	ERR1347730	S_Mixe-3	America	XX	2	1
TMSB4Y	ERR1347730	S_Mixe-3	America	XX	1	0.5
NLGN4Y	ERR1347730	S_Mixe-3	America	XX	2	1
TXLNGY	ERR1347730	S_Mixe-3	America	XX	2	1
KDM5D	ERR1347730	S_Mixe-3	America	XX	2	1
EIF1AY	ERR1347730	S_Mixe-3	America	XX	1	0.5
RPS4Y2	ERR1347730	S_Mixe-3	America	XX	1	0.5
TSPY	ERR1347730	S_Mixe-3	America	XX	2	1
VCY	ERR1347730	S_Mixe-3	America	XX	1	0.5
XKRY	ERR1347730	S_Mixe-3	America	XX	3	1.5
CDY	ERR1347730	S_Mixe-3	America	XX	2	1
HSFY	ERR1347730	S_Mixe-3	America	XX	2	1
RBMY1A1	ERR1347730	S_Mixe-3	America	XX	2	1
PRY	ERR1347730	S_Mixe-3	America	XX	3	1.5
BPY2	ERR1347730	S_Mixe-3	America	XX	4	2
DAZ	ERR1347730	S_Mixe-3	America	XX	2	1
chrY.background	ERR1347730	S_Mixe-3	America	XX	2	1
TGIF2LY	ERR1347731	S_She-1	EastAsia	XX	NA	NA
PCDH11Y	ERR1347731	S_She-1	EastAsia	XX	2	2
SRY	ERR1347731	S_She-1	EastAsia	XX	6	6
RPS4Y1	ERR1347731	S_She-1	EastAsia	XX	2	2
ZFY	ERR1347731	S_She-1	EastAsia	XX	1	1
AMELY	ERR1347731	S_She-1	EastAsia	XX	8	8
TBL1Y	ERR1347731	S_She-1	EastAsia	XX	3	3
PRKY	ERR1347731	S_She-1	EastAsia	XX	1	1
USP9Y	ERR1347731	S_She-1	EastAsia	XX	1	1
DBY	ERR1347731	S_She-1	EastAsia	XX	1	1
UTY	ERR1347731	S_She-1	EastAsia	XX	2	2
TMSB4Y	ERR1347731	S_She-1	EastAsia	XX	NA	NA
NLGN4Y	ERR1347731	S_She-1	EastAsia	XX	1	1
TXLNGY	ERR1347731	S_She-1	EastAsia	XX	1	1
KDM5D	ERR1347731	S_She-1	EastAsia	XX	1	1
EIF1AY	ERR1347731	S_She-1	EastAsia	XX	1	1
RPS4Y2	ERR1347731	S_She-1	EastAsia	XX	1	1
TSPY	ERR1347731	S_She-1	EastAsia	XX	1	1
VCY	ERR1347731	S_She-1	EastAsia	XX	NA	NA
XKRY	ERR1347731	S_She-1	EastAsia	XX	4	4
CDY	ERR1347731	S_She-1	EastAsia	XX	6	6
HSFY	ERR1347731	S_She-1	EastAsia	XX	2	2
RBMY1A1	ERR1347731	S_She-1	EastAsia	XX	1	1
PRY	ERR1347731	S_She-1	EastAsia	XX	4	4
BPY2	ERR1347731	S_She-1	EastAsia	XX	4	4
DAZ	ERR1347731	S_She-1	EastAsia	XX	1	1
chrY.background	ERR1347731	S_She-1	EastAsia	XX	1	1
TGIF2LY	ERR1347734	S_Mansi-2	CentralAsiaSiberia	XX	NA	NA
PCDH11Y	ERR1347734	S_Mansi-2	CentralAsiaSiberia	XX	2	1
SRY	ERR1347734	S_Mansi-2	CentralAsiaSiberia	XX	3	1.5
RPS4Y1	ERR1347734	S_Mansi-2	CentralAsiaSiberia	XX	2	1
ZFY	ERR1347734	S_Mansi-2	CentralAsiaSiberia	XX	2	1
